,City,Date,PM2.5,PM10,NO2,CO,SO2,O3,AQI,Category
314,Ahmedabad,2015-11-12,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
315,Ahmedabad,2015-11-13,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
316,Ahmedabad,2015-11-14,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
317,Ahmedabad,2015-11-15,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
318,Ahmedabad,2015-11-16,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
319,Ahmedabad,2015-11-17,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
320,Ahmedabad,2015-11-18,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
321,Ahmedabad,2015-11-19,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
322,Ahmedabad,2015-11-20,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
323,Ahmedabad,2015-11-21,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
324,Ahmedabad,2015-11-22,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
325,Ahmedabad,2015-11-23,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
326,Ahmedabad,2015-11-24,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
327,Ahmedabad,2015-11-25,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
328,Ahmedabad,2015-11-26,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
329,Ahmedabad,2015-11-27,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
330,Ahmedabad,2015-11-28,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
331,Ahmedabad,2015-11-29,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
332,Ahmedabad,2015-11-30,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
333,Ahmedabad,2015-12-01,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
334,Ahmedabad,2015-12-02,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
335,Ahmedabad,2015-12-03,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
336,Ahmedabad,2015-12-04,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
337,Ahmedabad,2015-12-05,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
338,Ahmedabad,2015-12-06,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
339,Ahmedabad,2015-12-07,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
340,Ahmedabad,2015-12-08,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
341,Ahmedabad,2015-12-09,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
342,Ahmedabad,2015-12-10,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
343,Ahmedabad,2015-12-11,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
344,Ahmedabad,2015-12-12,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
345,Ahmedabad,2015-12-13,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
346,Ahmedabad,2015-12-14,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
347,Ahmedabad,2015-12-15,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
348,Ahmedabad,2015-12-16,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
349,Ahmedabad,2015-12-17,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
350,Ahmedabad,2015-12-18,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
351,Ahmedabad,2015-12-19,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
352,Ahmedabad,2015-12-20,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
353,Ahmedabad,2015-12-21,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
354,Ahmedabad,2015-12-22,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
355,Ahmedabad,2015-12-23,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
356,Ahmedabad,2015-12-24,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
357,Ahmedabad,2015-12-25,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
358,Ahmedabad,2015-12-26,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
359,Ahmedabad,2015-12-27,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
360,Ahmedabad,2015-12-28,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
361,Ahmedabad,2015-12-29,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
362,Ahmedabad,2015-12-30,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
363,Ahmedabad,2015-12-31,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
364,Ahmedabad,2016-01-01,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
365,Ahmedabad,2016-01-02,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
366,Ahmedabad,2016-01-03,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
367,Ahmedabad,2016-01-04,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
368,Ahmedabad,2016-01-05,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
369,Ahmedabad,2016-01-06,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
370,Ahmedabad,2016-01-07,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
371,Ahmedabad,2016-01-08,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
372,Ahmedabad,2016-01-09,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
373,Ahmedabad,2016-01-10,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
374,Ahmedabad,2016-01-11,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
375,Ahmedabad,2016-01-12,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
376,Ahmedabad,2016-01-13,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
377,Ahmedabad,2016-01-14,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
378,Ahmedabad,2016-01-15,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
379,Ahmedabad,2016-01-16,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
380,Ahmedabad,2016-01-17,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
381,Ahmedabad,2016-01-18,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
382,Ahmedabad,2016-01-19,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
383,Ahmedabad,2016-01-20,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
384,Ahmedabad,2016-01-21,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
385,Ahmedabad,2016-01-22,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
386,Ahmedabad,2016-01-23,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
387,Ahmedabad,2016-01-24,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
388,Ahmedabad,2016-01-25,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
389,Ahmedabad,2016-01-26,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
390,Ahmedabad,2016-01-27,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
391,Ahmedabad,2016-01-28,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
392,Ahmedabad,2016-01-29,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
393,Ahmedabad,2016-01-30,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
394,Ahmedabad,2016-01-31,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
395,Ahmedabad,2016-02-01,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
396,Ahmedabad,2016-02-02,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
397,Ahmedabad,2016-02-03,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
398,Ahmedabad,2016-02-04,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
399,Ahmedabad,2016-02-05,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
400,Ahmedabad,2016-02-06,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
401,Ahmedabad,2016-02-07,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
402,Ahmedabad,2016-02-08,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
403,Ahmedabad,2016-02-09,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
404,Ahmedabad,2016-02-10,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
405,Ahmedabad,2016-02-11,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
406,Ahmedabad,2016-02-12,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
407,Ahmedabad,2016-02-13,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
408,Ahmedabad,2016-02-14,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
409,Ahmedabad,2016-02-15,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
410,Ahmedabad,2016-02-16,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
411,Ahmedabad,2016-02-17,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
412,Ahmedabad,2016-02-18,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
413,Ahmedabad,2016-02-19,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
414,Ahmedabad,2016-02-20,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
415,Ahmedabad,2016-02-21,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
416,Ahmedabad,2016-02-22,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
417,Ahmedabad,2016-02-23,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
418,Ahmedabad,2016-02-24,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
419,Ahmedabad,2016-02-25,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
420,Ahmedabad,2016-02-26,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
421,Ahmedabad,2016-02-27,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
422,Ahmedabad,2016-02-28,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
423,Ahmedabad,2016-02-29,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
424,Ahmedabad,2016-03-01,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
425,Ahmedabad,2016-03-02,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
426,Ahmedabad,2016-03-03,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
427,Ahmedabad,2016-03-04,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
428,Ahmedabad,2016-03-05,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
429,Ahmedabad,2016-03-06,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
430,Ahmedabad,2016-03-07,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
431,Ahmedabad,2016-03-08,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
432,Ahmedabad,2016-03-09,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
433,Ahmedabad,2016-03-10,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
434,Ahmedabad,2016-03-11,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
435,Ahmedabad,2016-03-12,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
436,Ahmedabad,2016-03-13,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
437,Ahmedabad,2016-03-14,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
438,Ahmedabad,2016-03-15,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
439,Ahmedabad,2016-03-16,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
440,Ahmedabad,2016-03-17,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
441,Ahmedabad,2016-03-18,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
442,Ahmedabad,2016-03-19,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
443,Ahmedabad,2016-03-20,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
444,Ahmedabad,2016-03-21,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
445,Ahmedabad,2016-03-22,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
446,Ahmedabad,2016-03-23,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
447,Ahmedabad,2016-03-24,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
448,Ahmedabad,2016-03-25,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
449,Ahmedabad,2016-03-26,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
450,Ahmedabad,2016-03-27,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
451,Ahmedabad,2016-03-28,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
452,Ahmedabad,2016-03-29,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
453,Ahmedabad,2016-03-30,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
454,Ahmedabad,2016-03-31,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
455,Ahmedabad,2016-04-01,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
456,Ahmedabad,2016-04-02,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
457,Ahmedabad,2016-04-03,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
458,Ahmedabad,2016-04-04,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
459,Ahmedabad,2016-04-05,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
460,Ahmedabad,2016-04-06,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
461,Ahmedabad,2016-04-07,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
462,Ahmedabad,2016-04-08,58.37,107.96,47.235,2.88,31.689999999999998,39.51,112.27848101265823,Moderate
